text_clean,label
الا شاك علن اليوم يوم صوگ عدل بگرو,1.0
مسكين الرئيسة السابقة يالل إلا إديرها بوصها عندها تجربه,1.0
خسارة,0.0
نعوذ ظلم هاذ بالله,0.0
وخيرت مرشحن,2.0
الجماعة تعبان ماعندهم محتوى محتوى مقنع,0.0
ربما ربما التسمية تلعب دورها,2.0
يتذوق الجميلات,2.0
ايسبكوه فيك انت,1.0
هي تفرغ زينه أي كرتية أنواكشوط,1.0
يامولان العاد فيهم حد نعرف,1.0
للأسف نحن اهل ليد الشرگية لا معدلين جوقة,0.0
أخصر لبن ارحيل ارحيل,0.0
الا مولانا يحفظن باسها الطائرة باسها فاصلة يزڭنن بيها,0.0
رئيس تركيا ايبركها,2.0
معقول مسلسل مايضحك وخامر وفاشل,0.0
شر خلف لشر سلف,0.0
اجميعة اخباره كالت أموال الشعب الشعب,0.0
ذي ماهي شريك أولاه ذي ماه طايره أملي,0.0
المرشح ماه مقسول يعلمه الله يعلمه,2.0
تصفاك,0.0
سيد سيد نختيرك تواصلني بيهم,1.0
إبرك,2.0
الحمد لله العفاف زين,2.0
لارده الله هو حك الفيافى,0.0
ايلا كفلو اعلين دور نمشو ولل اوتوف ايشغلون و اتعود امرده واضحة,1.0
حگ خروجو,0.0
مايورط,0.0
مانك ش,0.0
هنا الخوف والأستشعار بمراقبة حجها أطال له عمرها وبرر الله وشكر سعيها,2.0
الله يسلم والدته و يطول عمرها و و عقبال والدات المدونيين لخرين,2.0
وجتلك نتائج بريفه خاظو,1.0
ذوقي,2.0
ڭلت القبول وبلا دوا,0.0
ماعندن مصدر موثوق,0.0
مشكيلة ذيك,1.0
معناه شنه,1.0
ههه ذيك الملاحظه زين عندي,2.0
ذا أتعب أملي,1.0
واجعه والله,0.0
مرحب بيها,2.0
الحوض الشرقي,1.0
مايگول ش,0.0
معيدل معيدل الالحك,2.0
المشوارطويل والطريق واضحة,2.0
والله صح ونعم اب,2.0
واد الناكه زاد كد جوقتكم انتوم,0.0
أوشو استفدن نحن ذا الخبر,1.0
وجتلك,1.0
الرئيس الموريتاني ينزع منها منصبها ويرجعها السنغال وترد أموال الشعب التى تتقاضها طوال مدتها فى الحكم,0.0
وني ربي يحفظها وني وردهالن سالمة وساعية انشااالل,2.0
الحوظ لا السواق الشرقي,2.0
مفشلها سلسله مفشلها,0.0
يوݣي حته,2.0
اڭبيل يمنعوهم النقل,0.0
إل كثر ينفطل,0.0
هاذ ماه يال,0.0
كبيتال رايقين كبيتال حسب الفاهم,1.0
امنادم حامي,1.0
ذا عادي,1.0
معالي الوزير مايعرف اشلاهي ايگول,0.0
هذا شنه,1.0
طر ما ش,0.0
مظحكني الا خمر,0.0
اطوالت اطوالت,0.0
يحفظها الله يوگي,2.0
هذا النص امحرو اكماش حد كابظو لغب,1.0
علموه نواكشوط عطشان يوم دماس مكطوع عنا الماء,0.0
ولماذا تڭلو انت واد الناقة,1.0
هذا النص امحرو اكماش حد كابظو لغب,1.0
واضح لاه يغير ماه لاه شوف والو,0.0
نجبروهم أينت نجبروهم,1.0
اصل ماطاري شيء الا حكومة الفساد الاداري,0.0
انت فشي القبول,0.0
نحن الله يلطف بين ان شاءالله,2.0
الطيران المورتانى الا تنزل البركه,0.0
ويرزقنا يطول عمرك الله ويرزقك يارب,2.0
راصو سونف الا حد ما يخسراعل اخيرمنه اشبهلو,0.0
كرمى ذى فنانة اكبيرة اكبيرة,2.0
منهم إريحن,0.0
يرحمك يرحمك يالموجب,0.0
لان هذا النوع التيفاية الأسواق الأسبوعية,1.0
يوكي حت الله اطول فعمرها ويرحم والتي ياربي ويرحم موتانا وموتى المسلمين,2.0
فيه ماجبرت,0.0
هذا ليس وفاشلا,0.0
راني شاكيين شركة الوطنية للماء ال فلعيون خالك حي ينڭالو حي الفاش لو اشهر مايجيه الماء وفتن تلفن اعليكم مرات بيه,2.0
حقا مؤسف,0.0
الا مولانا يحفظن بيها الطائرة فاصلة يزڭنن باسها,0.0
والله والله يا واجع,2.0
خطوة غير موفقة تنم عدم الجدية,0.0
خاظ ولل خاظ,1.0
واحلين اشوي حانون اشوي انصيبو,1.0
سوق وانواع عدل بكرو هو أكبر سوق فالوطن وانواع البضاعة فيه وهذا اجودها,2.0
هههه هذا الصراحه تعبـان,0.0
إبداع,2.0
يجازيك الله,2.0
يتمصرط مسكين,0.0
ثرها خاطت,1.0
سمعت خال لخيام مترشح ماه عالم مترشح,0.0
عبر ارتياحه لسير الأمور حملته فى جميع قطاعات حملته,2.0
ماجبرناه,1.0
معلوم,2.0
فيه إبداع,2.0
الخير مارت ماه,0.0
يال مفصلن حد عند فكر بناء دولة,2.0
كيدي ماغة مؤجله إلين أينت,1.0
مخلاه ذي جماعة عود ساعرا فسوق كاسو بيه أكبر السوق الحوظ الشرقي فياك ماه ساعرين أهيه,0.0
هومة امالهم امالهم,1.0
جايكم,0.0
وين تكانت,1.0
الله يبارك,2.0
مرخاكم ذمن تلفون گط أصرگن تلفون ولانطحت فيه عنزعنز,0.0
لأن لحومه الشرقي مهمش إلي أقصي درجة العلم أنه هو المغذي للدولة بالحيوان نأكل الحوض الضأن والمعز والإبل ولكن يبقي اللئيم لئيما,1.0
سالمة ربي يحفظها وردهالن وني وساعية انشااالل,2.0
لعلها اسباب اسباب فني,1.0
كاع أفضل,2.0
هههه الصراحه هذا تعبـان,0.0
هذا ماهو صالح ماهو,0.0
مشولهم بلاغ الإذاعة,1.0
راهو طارو أنعايلو وتوف,0.0
راهو راهو ارتزه امسيكين,0.0
نسأل الله السلامة والعافية المسلمين الله بلادنا وبلاد حفظ,2.0
عاط,2.0
الا مظحكني الا خمر,0.0
ووني وخيرت,2.0
موريتاني ظافيه وواعره كامله وأطريكها معنان حرشه الحمله الا مستوى نواكشوط,1.0
راكد حڭ واعي كاع عاد ماكط,0.0
عجيب,1.0
سوماري هو بو شمعة,1.0
سوينكالية جابرة الجنسية بالتزوير يلي يوضعها,0.0
مانلا شفناهم الا شفناهم فسانتر امتير,1.0
اوحلن تركيا ما يعرفو التزوير,0.0
ههه عادت الخلعه,0.0
وصوحبي وخمسة اخرين جاينكم,1.0
الباطل الباطل مايوكف,1.0
أنا مانبقيهم يعدلو تكص احسن السيارات و المركبات الجميلة اما توك توك هذا خزو ولاهو,0.0
هاذ ظلم نعوذ بالله,0.0
ركز مرشحك وخلي عنك المعارضة لا الفرص تفوتوك الفرص يول عمي,2.0
محم ولد اهرو اجبر تعيين,1.0
طين الفيديو ووفين لخبار,1.0
مالها هذي,1.0
هذا إدوريتڭلب الأخير,0.0
لعصابة عاشت لعصابة,2.0
ياسر عاد ياسر,0.0
توف لمات اللي اقولوا حد اعدل توف,2.0
الصوره عند كرفور سيت اسمار تفرغ زين,1.0
اكولو لكلام صكة ابعيد صكة,0.0
هيكلة بناف لا تسمن تغني جوع,0.0
زين,2.0
وذ ڭالولك وذ,1.0
خلاونه,0.0
هو عايد يسلف,1.0
ظاهرلي بيهم البعد العاصمة,1.0
احترامك مكل,0.0
امنين تكانت امنين,1.0
هو طالعالو المجبنه ولل,0.0
إنسان جميل إنسان,2.0
توفيق لمرشح التوافق,2.0
وخيرت كماش,2.0
الرئيس متوتر لأنه يرى ويسمع والصراعات بين النافذين والحزب وهو يعرف به خدعوا قبله وقفزوا مركبه مركب غيره صعبا عليهم يفعلوها معه هو لوكانت تدوم لغيرك ماوصلت لك,1.0
جرمه ثابت مما لاشك فيه,0.0
هذا واضح,2.0
حك يغير صاحبك كايس كوناكري,0.0
برميلن نحن عضو بغريس,1.0
الإنتظار الإنتظار,1.0
كافيكم هذا احتقار المواطن البسيط وطلص لهم الإنترنت,0.0
هههههه الله يسخ الممثل,0.0
هاذ لخبر لخبر لو,1.0
التعبير ليس صحيح,0.0
أوشو نحن الخبر,1.0
ولد انا المولان تايب فلان,0.0
يذاك الغسله عند الغسله الكوم الاثنين,0.0
الف الف مبروك جزاه الله خيرا التربية,2.0
المرشح محترم وواقعي و يعرف ش,2.0
رجل العام صارم المال المرحلة و المفسدين,2.0
سبت شرتات,1.0
ربما نفس الأسباب جعلتك مثلا سوق واد الناقة تذكر,1.0
تكانت وين وين,1.0
فضل ياسر الحمدلله الله,2.0
تم,1.0
ينصرك مولان والباقي انجزت الاحرار الغيرون علي الوطن انت علي مهمتك وصلت,2.0
طيرو بعيد يوضعكم يوضعكم,0.0
اصل فظمة صرتك,0.0
حلقة تتكون مشهد واحد دقيقتين و,1.0
الحڭ الا ههههه,2.0
نحن ايلاه اهل كيد ماغا الحمد لله مبشرين ايبان,2.0
الله يخي يخي يعطيه تنكيزه ذا نوع يالتو يجرد منصب,0.0
حانون اشوي واحلين انصيبو,1.0
استغلال تام لعامل الرياضة,1.0
ذيك زين ذيك خليك اتريند,2.0
الرجوله هومعنى,2.0
ماه مارت الخير,0.0
هاذ هو حال دابقين لكور موريتانيا ماهم جميع بيه ولائهم الا لسينغال,1.0
يوكي هامه لمده هامه تعدل صالح,2.0
خاظت ابريفه,1.0
محظرين مواطنينهم وإن لاتوجد عدالة حقيقية,0.0
رانه معاه اف,2.0
ينسخ الحكومه ينسخ,0.0
ما يصح,0.0
سوق عدل بكرو سوق اكبير ينضرب بيه المثل بيه كثرت البضاعه لدجيه مناطق الشرك ومن ويخلق فيه التبادل البضاعات ماه اجديد وهل الشرك أنفسهم يضرب المثل بيه,2.0
متعود الإضربات ال كانو يضربوه ببدايتو متعود الفنية,1.0
ذا عنو شنهو,1.0
خبير الطاقم الوجوه هذا صيد قراءة خبير الا الكذب لحمر,1.0
حملة الكجكاجات اشكم,0.0
نعرف واحد شايع إدور يزرگلو واحد,2.0
الله إطول عمرك عمرك انشاء الله,2.0
التضامن,2.0
الحمد لله والشكر الصحة اصل,2.0
انت الا راكد,0.0
هذا النص امحرو اكماش حد كابظو امحرو لغب,1.0
الحمدلله حق حمده زين عدلت جزاه الله خير الجزاء,2.0
المسموع الفيافي هذا بيه,0.0
انت شريف ايها الاب الفاضل,2.0
انت مريض العافية,0.0
اثرك اسيت سخريتك السيد,1.0
هاذ مايتواسه,0.0
إيموت السارگ ما اتكلمت العزبه,0.0
انتوم شنه اتجنونه ولل لاهي,0.0
ماعندهم ش,0.0
هو هذا نتفكر مايعود معاه حد ما عاد ضد يعود حد ضد ما عاد زرو,0.0
حاسب نفسك حساب الآخرين واترك واترك الخلق للخالق,1.0
شكرا شكرا,2.0
كاملين يخزيهم,0.0
حگ والل لا انت مستحفي,1.0
الطاويله ممسحوحه,0.0
حك أصل فظمه امتوميه حك,0.0
ماعندن فيه غايه,0.0
هو الا ظحك مشعور ههههههه,2.0
او جي انت اوتوف هون اوتوف,1.0
يرحمك يالموجب,0.0
حݣ الله يجعل ملك حايصه فمك,2.0
اشنين سخريتك اشنين,0.0
السنغال جابرة نفطه الا اسلاليخ,0.0
انت مانك محترم يواجعة,0.0
انتوم ماتحشم يسعدكم,0.0
الحج رفث فسوق لا,2.0
إبتعد قليلا مال أبيك الرجال يعيش وستعرف,2.0
الله يبارك فيك,2.0
ما يسعدك تحشم,0.0
ذو هوما لتفتخر بيهم بيهم الأمة,2.0
عادت ههه عادت الخلعه,0.0
هذا أهل بنكيلي دخل ومايورط,0.0
فيه خير,2.0
ادور اجوه اكهولت الإنصاف اعدل امعاه الحملة,0.0
آخر جملة ترجمتها ماه دقيقة حت,1.0
و واد الناقه,1.0
